2026-07-11 00:21:06 [MessageBroker-4] INFO  org.springframework.web.socket.config.WebSocketMessageBrokerStats - WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 516 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(516)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 1548], outboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 516], sockJsScheduler[pool size = 4, active threads = 1, queued tasks = 1, completed tasks = 2901]
2026-07-11 01:01:59 [http-nio-8080-exec-6] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Incoming request: /lpu-reservation-system/api/admin/maintenance
2026-07-11 01:01:59 [http-nio-8080-exec-6] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authorization header found
2026-07-11 01:01:59 [http-nio-8080-exec-10] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Incoming request: /lpu-reservation-system/api/admin/flt/reservations
2026-07-11 01:01:59 [http-nio-8080-exec-10] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authorization header found
2026-07-11 01:01:59 [http-nio-8080-exec-7] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Incoming request: /lpu-reservation-system/api/admin/maintenance
2026-07-11 01:01:59 [http-nio-8080-exec-8] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authorization header found
2026-07-11 01:01:59 [http-nio-8080-exec-7] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authorization header found
2026-07-11 01:01:59 [http-nio-8080-exec-3] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Incoming request: /lpu-reservation-system/api/admin/van/reservations
2026-07-11 01:01:59 [http-nio-8080-exec-3] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authorization header found
2026-07-11 01:01:59 [http-nio-8080-exec-6] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Token belongs to user: norielgecolea
2026-07-11 01:01:59 [http-nio-8080-exec-10] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Token belongs to user: norielgecolea
2026-07-11 01:01:59 [http-nio-8080-exec-7] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Token belongs to user: norielgecolea
2026-07-11 01:01:59 [http-nio-8080-exec-8] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Token belongs to user: norielgecolea
2026-07-11 01:01:59 [http-nio-8080-exec-3] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Token belongs to user: norielgecolea
2026-07-11 01:01:59 [http-nio-8080-exec-6] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - User status: ACTIVE
2026-07-11 01:01:59 [http-nio-8080-exec-6] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authentication successful for: norielgecolea
2026-07-11 01:01:59 [http-nio-8080-exec-10] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - User status: ACTIVE
2026-07-11 01:01:59 [http-nio-8080-exec-10] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authentication successful for: norielgecolea
2026-07-11 01:01:59 [http-nio-8080-exec-8] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - User status: ACTIVE
2026-07-11 01:01:59 [http-nio-8080-exec-8] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authentication successful for: norielgecolea
2026-07-11 01:01:59 [http-nio-8080-exec-7] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - User status: ACTIVE
2026-07-11 01:01:59 [http-nio-8080-exec-7] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authentication successful for: norielgecolea
2026-07-11 01:01:59 [http-nio-8080-exec-3] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - User status: ACTIVE
2026-07-11 01:01:59 [http-nio-8080-exec-3] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authentication successful for: norielgecolea
2026-07-11 01:01:59 [http-nio-8080-exec-10] INFO  org.lpu.dev.codes.services.AuthenticationService - Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0
2026-07-11 01:01:59 [http-nio-8080-exec-6] INFO  org.lpu.dev.codes.services.AuthenticationService - Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0
2026-07-11 01:01:59 [http-nio-8080-exec-8] INFO  org.lpu.dev.codes.services.AuthenticationService - Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0
2026-07-11 01:01:59 [http-nio-8080-exec-7] INFO  org.lpu.dev.codes.services.AuthenticationService - Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0
2026-07-11 01:01:59 [http-nio-8080-exec-3] INFO  org.lpu.dev.codes.services.AuthenticationService - Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0
2026-07-11 01:02:06 [http-nio-8080-exec-1] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Incoming request: /lpu-reservation-system/api/admin/flt/reservations
2026-07-11 01:02:06 [http-nio-8080-exec-1] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authorization header found
2026-07-11 01:02:06 [http-nio-8080-exec-4] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Incoming request: /lpu-reservation-system/api/admin/maintenance
2026-07-11 01:02:06 [http-nio-8080-exec-4] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authorization header found
2026-07-11 01:02:06 [http-nio-8080-exec-4] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Token belongs to user: norielgecolea
2026-07-11 01:02:06 [http-nio-8080-exec-1] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Token belongs to user: norielgecolea
2026-07-11 01:02:06 [http-nio-8080-exec-1] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - User status: ACTIVE
2026-07-11 01:02:06 [http-nio-8080-exec-1] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authentication successful for: norielgecolea
2026-07-11 01:02:06 [http-nio-8080-exec-4] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - User status: ACTIVE
2026-07-11 01:02:06 [http-nio-8080-exec-4] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authentication successful for: norielgecolea
2026-07-11 01:02:06 [http-nio-8080-exec-1] INFO  org.lpu.dev.codes.services.AuthenticationService - Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0
2026-07-11 01:02:06 [http-nio-8080-exec-4] INFO  org.lpu.dev.codes.services.AuthenticationService - Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0
2026-07-11 01:02:07 [http-nio-8080-exec-7] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Incoming request: /lpu-reservation-system/api/admin/gymnasium/reservations
2026-07-11 01:02:07 [http-nio-8080-exec-7] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authorization header found
2026-07-11 01:02:07 [http-nio-8080-exec-6] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Incoming request: /lpu-reservation-system/api/admin/maintenance
2026-07-11 01:02:07 [http-nio-8080-exec-6] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authorization header found
2026-07-11 01:02:07 [http-nio-8080-exec-6] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Token belongs to user: norielgecolea
2026-07-11 01:02:07 [http-nio-8080-exec-7] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Token belongs to user: norielgecolea
2026-07-11 01:02:07 [http-nio-8080-exec-6] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - User status: ACTIVE
2026-07-11 01:02:07 [http-nio-8080-exec-7] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - User status: ACTIVE
2026-07-11 01:02:07 [http-nio-8080-exec-7] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authentication successful for: norielgecolea
2026-07-11 01:02:07 [http-nio-8080-exec-6] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authentication successful for: norielgecolea
2026-07-11 01:02:07 [http-nio-8080-exec-6] INFO  org.lpu.dev.codes.services.AuthenticationService - Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0
2026-07-11 01:02:07 [http-nio-8080-exec-7] INFO  org.lpu.dev.codes.services.AuthenticationService - Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0
2026-07-11 01:02:08 [http-nio-8080-exec-10] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Incoming request: /lpu-reservation-system/api/admin/van/reservations
2026-07-11 01:02:08 [http-nio-8080-exec-10] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authorization header found
2026-07-11 01:02:08 [http-nio-8080-exec-10] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Token belongs to user: norielgecolea
2026-07-11 01:02:08 [http-nio-8080-exec-10] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - User status: ACTIVE
2026-07-11 01:02:08 [http-nio-8080-exec-10] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authentication successful for: norielgecolea
2026-07-11 01:02:08 [http-nio-8080-exec-10] INFO  org.lpu.dev.codes.services.AuthenticationService - Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0
2026-07-11 01:02:09 [http-nio-8080-exec-3] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Incoming request: /lpu-reservation-system/api/admin/flt/reservations
2026-07-11 01:02:09 [http-nio-8080-exec-3] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authorization header found
2026-07-11 01:02:09 [http-nio-8080-exec-5] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Incoming request: /lpu-reservation-system/api/admin/maintenance
2026-07-11 01:02:09 [http-nio-8080-exec-5] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authorization header found
2026-07-11 01:02:09 [http-nio-8080-exec-3] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Token belongs to user: norielgecolea
2026-07-11 01:02:09 [http-nio-8080-exec-5] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Token belongs to user: norielgecolea
2026-07-11 01:02:09 [http-nio-8080-exec-3] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - User status: ACTIVE
2026-07-11 01:02:09 [http-nio-8080-exec-3] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authentication successful for: norielgecolea
2026-07-11 01:02:09 [http-nio-8080-exec-5] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - User status: ACTIVE
2026-07-11 01:02:09 [http-nio-8080-exec-5] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authentication successful for: norielgecolea
2026-07-11 01:02:09 [http-nio-8080-exec-3] INFO  org.lpu.dev.codes.services.AuthenticationService - Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0
2026-07-11 01:02:09 [http-nio-8080-exec-5] INFO  org.lpu.dev.codes.services.AuthenticationService - Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0
2026-07-11 01:02:10 [http-nio-8080-exec-1] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Incoming request: /lpu-reservation-system/api/admin/vehicle
2026-07-11 01:02:10 [http-nio-8080-exec-1] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authorization header found
2026-07-11 01:02:10 [http-nio-8080-exec-1] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Token belongs to user: norielgecolea
2026-07-11 01:02:10 [http-nio-8080-exec-1] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - User status: ACTIVE
2026-07-11 01:02:10 [http-nio-8080-exec-1] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authentication successful for: norielgecolea
2026-07-11 01:02:10 [http-nio-8080-exec-1] INFO  org.lpu.dev.codes.services.AuthenticationService - Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0
2026-07-11 01:02:11 [http-nio-8080-exec-7] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Incoming request: /lpu-reservation-system/api/facilities/drivers
2026-07-11 01:02:11 [http-nio-8080-exec-7] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authorization header found
2026-07-11 01:02:11 [http-nio-8080-exec-7] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Token belongs to user: norielgecolea
2026-07-11 01:02:11 [http-nio-8080-exec-7] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - User status: ACTIVE
2026-07-11 01:02:11 [http-nio-8080-exec-7] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authentication successful for: norielgecolea
2026-07-11 01:02:11 [http-nio-8080-exec-7] INFO  org.lpu.dev.codes.services.AuthenticationService - Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0
2026-07-11 01:06:18 [http-nio-8080-exec-8] INFO  org.lpu.dev.codes.services.AuthenticationService - Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0
2026-07-11 01:06:18 [http-nio-8080-exec-8] INFO  org.lpu.dev.codes.services.AuthenticationService - Validating token: eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJub3JpZWxnZWNvbGVhIiwicm9sZSI6IkZBQ0lMSVRJRVNBRE1JTiIsImlhdCI6MTc4MzczMTcxOCwiZXhwIjoxNzgzNzM4OTE4fQ.7nXT1qi0YOLym8BMeOemHjcHo9OtNe9vTejynHHsR-NwJPh5gPIHRXbYc5z7kWdI
2026-07-11 01:06:18 [http-nio-8080-exec-8] INFO  org.lpu.dev.codes.services.superadmin.SuperAdminUserService - Fetching username norielgecolea info
2026-07-11 01:06:18 [http-nio-8080-exec-8] INFO  org.lpu.dev.codes.services.superadmin.SuperAdminUserService - Fetch Username norielgecolea Success!
2026-07-11 01:06:18 [http-nio-8080-exec-8] INFO  org.lpu.dev.codes.services.AuthenticationService - Token Valid! employee: 2650
2026-07-11 01:06:18 [http-nio-8080-exec-10] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Incoming request: /lpu-reservation-system/api/facilities/drivers
2026-07-11 01:06:18 [http-nio-8080-exec-10] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authorization header found
2026-07-11 01:06:18 [http-nio-8080-exec-10] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Token belongs to user: norielgecolea
2026-07-11 01:06:18 [http-nio-8080-exec-10] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - User status: ACTIVE
2026-07-11 01:06:18 [http-nio-8080-exec-10] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authentication successful for: norielgecolea
2026-07-11 01:06:18 [http-nio-8080-exec-10] INFO  org.lpu.dev.codes.services.AuthenticationService - Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0
2026-07-11 01:15:31 [http-nio-8080-exec-4] INFO  org.lpu.dev.codes.services.AuthenticationService - Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0
2026-07-11 01:15:31 [http-nio-8080-exec-4] INFO  org.lpu.dev.codes.services.AuthenticationService - Validating token: eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJub3JpZWxnZWNvbGVhIiwicm9sZSI6IkZBQ0lMSVRJRVNBRE1JTiIsImlhdCI6MTc4MzczMTcxOCwiZXhwIjoxNzgzNzM4OTE4fQ.7nXT1qi0YOLym8BMeOemHjcHo9OtNe9vTejynHHsR-NwJPh5gPIHRXbYc5z7kWdI
2026-07-11 01:15:31 [http-nio-8080-exec-4] INFO  org.lpu.dev.codes.services.superadmin.SuperAdminUserService - Fetching username norielgecolea info
2026-07-11 01:15:31 [http-nio-8080-exec-4] INFO  org.lpu.dev.codes.services.superadmin.SuperAdminUserService - Fetch Username norielgecolea Success!
2026-07-11 01:15:31 [http-nio-8080-exec-4] INFO  org.lpu.dev.codes.services.AuthenticationService - Token Valid! employee: 2650
2026-07-11 01:15:31 [http-nio-8080-exec-5] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Incoming request: /lpu-reservation-system/api/facilities/drivers
2026-07-11 01:15:31 [http-nio-8080-exec-5] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authorization header found
2026-07-11 01:15:31 [http-nio-8080-exec-5] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Token belongs to user: norielgecolea
2026-07-11 01:15:31 [http-nio-8080-exec-5] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - User status: ACTIVE
2026-07-11 01:15:31 [http-nio-8080-exec-5] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authentication successful for: norielgecolea
2026-07-11 01:15:31 [http-nio-8080-exec-5] INFO  org.lpu.dev.codes.services.AuthenticationService - Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0
2026-07-11 01:20:03 [http-nio-8080-exec-9] INFO  org.lpu.dev.codes.services.AuthenticationService - Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0
2026-07-11 01:20:03 [http-nio-8080-exec-9] INFO  org.lpu.dev.codes.services.AuthenticationService - Validating token: eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJub3JpZWxnZWNvbGVhIiwicm9sZSI6IkZBQ0lMSVRJRVNBRE1JTiIsImlhdCI6MTc4MzczMTcxOCwiZXhwIjoxNzgzNzM4OTE4fQ.7nXT1qi0YOLym8BMeOemHjcHo9OtNe9vTejynHHsR-NwJPh5gPIHRXbYc5z7kWdI
2026-07-11 01:20:03 [http-nio-8080-exec-9] INFO  org.lpu.dev.codes.services.superadmin.SuperAdminUserService - Fetching username norielgecolea info
2026-07-11 01:20:03 [http-nio-8080-exec-9] INFO  org.lpu.dev.codes.services.superadmin.SuperAdminUserService - Fetch Username norielgecolea Success!
2026-07-11 01:20:03 [http-nio-8080-exec-9] INFO  org.lpu.dev.codes.services.AuthenticationService - Token Valid! employee: 2650
2026-07-11 01:20:03 [http-nio-8080-exec-2] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Incoming request: /lpu-reservation-system/api/facilities/drivers
2026-07-11 01:20:03 [http-nio-8080-exec-2] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authorization header found
2026-07-11 01:20:03 [http-nio-8080-exec-2] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Token belongs to user: norielgecolea
2026-07-11 01:20:03 [http-nio-8080-exec-2] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - User status: ACTIVE
2026-07-11 01:20:03 [http-nio-8080-exec-2] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authentication successful for: norielgecolea
2026-07-11 01:20:03 [http-nio-8080-exec-2] INFO  org.lpu.dev.codes.services.AuthenticationService - Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0
2026-07-11 01:24:48 [MessageBroker-3] INFO  org.springframework.web.socket.config.WebSocketMessageBrokerStats - WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 516 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(516)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 1548], outboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 516], sockJsScheduler[pool size = 4, active threads = 1, queued tasks = 1, completed tasks = 3623]
2026-07-11 01:37:31 [http-nio-8080-exec-6] INFO  org.lpu.dev.codes.services.AuthenticationService - Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0
2026-07-11 01:37:32 [http-nio-8080-exec-6] INFO  org.lpu.dev.codes.services.AuthenticationService - Validating token: eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJub3JpZWxnZWNvbGVhIiwicm9sZSI6IkZBQ0lMSVRJRVNBRE1JTiIsImlhdCI6MTc4MzczMTcxOCwiZXhwIjoxNzgzNzM4OTE4fQ.7nXT1qi0YOLym8BMeOemHjcHo9OtNe9vTejynHHsR-NwJPh5gPIHRXbYc5z7kWdI
2026-07-11 01:37:32 [http-nio-8080-exec-6] INFO  org.lpu.dev.codes.services.superadmin.SuperAdminUserService - Fetching username norielgecolea info
2026-07-11 01:37:32 [http-nio-8080-exec-6] INFO  org.lpu.dev.codes.services.superadmin.SuperAdminUserService - Fetch Username norielgecolea Success!
2026-07-11 01:37:32 [http-nio-8080-exec-6] INFO  org.lpu.dev.codes.services.AuthenticationService - Token Valid! employee: 2650
2026-07-11 01:37:32 [http-nio-8080-exec-7] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Incoming request: /lpu-reservation-system/api/facilities/drivers
2026-07-11 01:37:32 [http-nio-8080-exec-7] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Authorization header found
2026-07-11 01:37:32 [http-nio-8080-exec-7] INFO  org.lpu.dev.codes.security.JWTAuthenticationFilter - Token belongs to user: norielgecolea
